service_name,action,replicas,model_score,event_rate,created_at
fraud-detection,ELEVATED,2,0.9264,6,2026-05-16 08:45:56.649437
fraud-detection,ELEVATED,2,0.91881,8,2026-05-16 08:45:34.401182
fraud-detection,ELEVATED,2,0.92641,8,2026-05-16 08:45:32.366595
fraud-detection,ELEVATED,2,0.92594,7,2026-05-16 08:45:30.449933
fraud-detection,ELEVATED,2,0.91376,7,2026-05-16 08:45:14.194981
fraud-detection,ELEVATED,2,0.90663,8,2026-05-16 08:45:02.064198
fraud-detection,ELEVATED,2,0.89339,7,2026-05-16 08:44:54.188149
fraud-detection,ELEVATED,2,0.88907,6,2026-05-16 08:44:51.978490
fraud-detection,ELEVATED,2,0.88358,6,2026-05-16 08:44:43.867351
fraud-detection,ELEVATED,2,0.89638,6,2026-05-16 08:44:33.872474
fraud-detection,ELEVATED,2,0.89194,8,2026-05-16 08:44:15.600206
fraud-detection,ELEVATED,2,0.89417,9,2026-05-16 08:44:07.401945
fraud-detection,ELEVATED,2,0.89348,9,2026-05-16 08:44:03.344564
fraud-detection,ELEVATED,2,0.89604,9,2026-05-16 08:43:49.178947
fraud-detection,ELEVATED,2,0.9004,8,2026-05-16 08:43:36.946649
fraud-detection,ELEVATED,2,0.89894,7,2026-05-16 08:43:26.859361
fraud-detection,ELEVATED,2,0.89353,6,2026-05-16 08:43:22.880297
fraud-detection,ELEVATED,2,0.88606,5,2026-05-16 08:43:20.794934
fraud-detection,ELEVATED,2,0.90492,5,2026-05-16 08:42:09.650647
fraud-detection,ELEVATED,2,0.86565,8,2026-05-16 08:39:45.738424
fraud-detection,ELEVATED,2,0.85194,7,2026-05-16 08:39:41.749255
fraud-detection,ELEVATED,2,0.86469,9,2026-05-16 08:39:29.556635
fraud-detection,ELEVATED,2,0.87518,10,2026-05-16 08:39:21.455618
fraud-detection,ELEVATED,2,0.87908,9,2026-05-16 08:39:19.465553
fraud-detection,ELEVATED,2,0.90065,10,2026-05-16 08:39:09.314964
fraud-detection,ELEVATED,2,0.90358,10,2026-05-16 08:39:05.172990
fraud-detection,ELEVATED,2,0.90001,11,2026-05-16 08:38:51.163462
fraud-detection,ELEVATED,2,0.90593,10,2026-05-16 08:38:40.873080
fraud-detection,ELEVATED,2,0.90798,9,2026-05-16 08:38:34.761736
fraud-detection,ELEVATED,2,0.91978,9,2026-05-16 08:38:30.901082
fraud-detection,ELEVATED,2,0.92758,8,2026-05-16 08:38:23.971413
fraud-detection,ELEVATED,2,0.94124,7,2026-05-16 08:38:21.999406
fraud-detection,ELEVATED,2,0.93458,6,2026-05-16 08:38:17.967671
fraud-detection,ELEVATED,2,0.91785,6,2026-05-16 08:38:09.851867
fraud-detection,ELEVATED,2,0.90234,5,2026-05-16 08:38:05.772417
fraud-detection,ELEVATED,2,0.91244,5,2026-05-16 08:38:01.741667
fraud-detection,ELEVATED,2,0.89886,9,2026-05-16 08:37:31.362375
fraud-detection,ELEVATED,2,0.88275,10,2026-05-16 08:37:14.732143
fraud-detection,ELEVATED,2,0.90127,10,2026-05-16 08:37:04.623056
fraud-detection,ELEVATED,2,0.89182,11,2026-05-16 08:36:52.553583
fraud-detection,ELEVATED,2,0.88071,12,2026-05-16 08:36:46.481560
fraud-detection,ELEVATED,2,0.88259,11,2026-05-16 08:36:42.372553
fraud-detection,ELEVATED,2,0.88385,11,2026-05-16 08:36:40.367841
fraud-detection,ELEVATED,2,0.88818,11,2026-05-16 08:36:38.355543
fraud-detection,ELEVATED,2,0.88576,10,2026-05-16 08:36:36.387695
fraud-detection,ELEVATED,2,0.8784,9,2026-05-16 08:36:30.247710
fraud-detection,ELEVATED,2,0.89432,9,2026-05-16 08:36:22.084183
fraud-detection,ELEVATED,2,0.88244,11,2026-05-16 08:36:08.053885
fraud-detection,ELEVATED,2,0.87171,10,2026-05-16 08:36:03.850175
fraud-detection,ELEVATED,2,0.88392,11,2026-05-16 08:35:53.748390
fraud-detection,ELEVATED,2,0.88339,10,2026-05-16 08:35:51.714535
fraud-detection,ELEVATED,2,0.89042,9,2026-05-16 08:35:49.688999
fraud-detection,ELEVATED,2,0.89286,8,2026-05-16 08:35:41.642328
fraud-detection,ELEVATED,2,0.89367,7,2026-05-16 08:35:39.636131
fraud-detection,ELEVATED,2,0.90161,7,2026-05-16 08:35:23.541958
fraud-detection,ELEVATED,2,0.89428,6,2026-05-16 08:35:17.484116
fraud-detection,ELEVATED,2,0.90246,5,2026-05-16 08:35:15.357165
fraud-detection,ELEVATED,2,0.94282,5,2026-05-16 08:35:03.268486
fraud-detection,ELEVATED,2,0.94638,6,2026-05-16 08:34:57.082220
fraud-detection,ELEVATED,2,0.94157,6,2026-05-16 08:34:36.778089
fraud-detection,ELEVATED,2,0.90853,9,2026-05-16 08:34:10.536755
fraud-detection,ELEVATED,2,0.89351,9,2026-05-16 08:34:06.479517
fraud-detection,ELEVATED,2,0.89047,9,2026-05-16 08:34:02.427550
fraud-detection,ELEVATED,2,0.88826,8,2026-05-16 08:34:00.363292
fraud-detection,ELEVATED,2,0.91125,10,2026-05-16 08:33:48.250631
fraud-detection,ELEVATED,2,0.90747,9,2026-05-16 08:33:34.007913
fraud-detection,ELEVATED,2,0.91235,8,2026-05-16 08:33:30.033642
fraud-detection,ELEVATED,2,0.91487,8,2026-05-16 08:33:23.950389
fraud-detection,ELEVATED,2,0.91614,8,2026-05-16 08:33:17.883462
fraud-detection,ELEVATED,2,0.93441,8,2026-05-16 08:33:09.798258
fraud-detection,ELEVATED,2,0.95124,7,2026-05-16 08:33:03.742932
fraud-detection,ELEVATED,2,0.94003,7,2026-05-16 08:32:59.696311
fraud-detection,ELEVATED,2,0.93316,7,2026-05-16 08:32:53.634877
fraud-detection,ELEVATED,2,0.92693,6,2026-05-16 08:32:51.648437
fraud-detection,ELEVATED,2,0.90624,7,2026-05-16 08:32:25.342305
fraud-detection,ELEVATED,2,0.9159,6,2026-05-16 08:32:21.462061
fraud-detection,ELEVATED,2,0.87749,7,2026-05-16 08:32:13.172946
fraud-detection,ELEVATED,2,0.87628,8,2026-05-16 08:32:01.046110
fraud-detection,ELEVATED,2,0.87533,7,2026-05-16 08:31:55.089062
fraud-detection,ELEVATED,2,0.85908,8,2026-05-16 08:31:30.641451
fraud-detection,ELEVATED,2,0.88427,9,2026-05-16 08:31:26.642394
fraud-detection,ELEVATED,2,0.89391,9,2026-05-16 08:31:16.504144
fraud-detection,ELEVATED,2,0.89537,9,2026-05-16 08:31:14.526303
fraud-detection,ELEVATED,2,0.90497,8,2026-05-16 08:31:08.482241
fraud-detection,ELEVATED,2,0.90848,8,2026-05-16 08:31:04.452962
fraud-detection,ELEVATED,2,0.90021,8,2026-05-16 08:30:40.035164
fraud-detection,ELEVATED,2,0.91354,7,2026-05-16 08:30:31.947538
fraud-detection,ELEVATED,2,0.92398,6,2026-05-16 08:30:29.928181
fraud-detection,ELEVATED,2,0.9125,5,2026-05-16 08:30:27.961258
fraud-detection,ELEVATED,2,0.8542,5,2026-05-16 08:30:15.753694
fraud-detection,ELEVATED,2,0.8539,6,2026-05-16 08:30:05.607606
fraud-detection,ELEVATED,2,0.8797,7,2026-05-16 08:29:23.104027
fraud-detection,ELEVATED,2,0.89679,7,2026-05-16 08:29:17.046178
fraud-detection,ELEVATED,2,0.9057,7,2026-05-16 08:29:13.079492
fraud-detection,ELEVATED,2,0.91312,6,2026-05-16 08:29:08.978023
fraud-detection,ELEVATED,2,0.92168,6,2026-05-16 08:28:52.733318
fraud-detection,ELEVATED,2,0.92184,8,2026-05-16 08:28:38.585553
fraud-detection,ELEVATED,2,0.92067,7,2026-05-16 08:28:32.203479
fraud-detection,ELEVATED,2,0.9178,6,2026-05-16 08:28:20.162864
fraud-detection,ELEVATED,2,0.90842,6,2026-05-16 08:28:14.057817
fraud-detection,ELEVATED,2,0.89202,8,2026-05-16 08:27:53.845383
fraud-detection,ELEVATED,2,0.8879,8,2026-05-16 08:27:45.742247
fraud-detection,ELEVATED,2,0.89573,7,2026-05-16 08:27:43.633587
fraud-detection,ELEVATED,2,0.88197,6,2026-05-16 08:27:41.567543
fraud-detection,ELEVATED,2,0.89173,9,2026-05-16 08:27:14.935419
fraud-detection,ELEVATED,2,0.88263,9,2026-05-16 08:27:06.841379
fraud-detection,ELEVATED,2,0.88048,9,2026-05-16 08:27:00.841604
fraud-detection,ELEVATED,2,0.88182,8,2026-05-16 08:26:58.771772
fraud-detection,ELEVATED,2,0.88761,7,2026-05-16 08:26:50.670091
fraud-detection,ELEVATED,2,0.90006,7,2026-05-16 08:26:34.531037
fraud-detection,ELEVATED,2,0.89286,7,2026-05-16 08:26:26.342242
fraud-detection,ELEVATED,2,0.89478,6,2026-05-16 08:26:24.358926
fraud-detection,ELEVATED,2,0.87506,5,2026-05-16 08:26:20.331942
fraud-detection,ELEVATED,2,0.86,5,2026-05-16 08:26:10.256822
fraud-detection,ELEVATED,2,0.88585,6,2026-05-16 08:26:02.084542
fraud-detection,ELEVATED,2,0.90136,13,2026-05-16 08:25:39.774413
fraud-detection,ELEVATED,2,0.89972,14,2026-05-16 08:25:29.599380
fraud-detection,SCALE,3,0.90821,15,2026-05-16 08:25:19.465313
fraud-detection,SCALE,3,0.90917,16,2026-05-16 08:25:05.060899
fraud-detection,SCALE,3,0.91168,15,2026-05-16 08:25:03.066243
fraud-detection,ELEVATED,2,0.90781,14,2026-05-16 08:25:00.991141
fraud-detection,ELEVATED,2,0.90207,14,2026-05-16 08:24:59.029099
fraud-detection,ELEVATED,2,0.90425,14,2026-05-16 08:24:54.934119
fraud-detection,ELEVATED,2,0.89944,13,2026-05-16 08:24:50.899795
fraud-detection,ELEVATED,2,0.90112,12,2026-05-16 08:24:46.851918
fraud-detection,ELEVATED,2,0.91066,12,2026-05-16 08:24:44.771839
fraud-detection,ELEVATED,2,0.91485,11,2026-05-16 08:24:42.743534
fraud-detection,ELEVATED,2,0.9207,10,2026-05-16 08:24:40.735225
fraud-detection,ELEVATED,2,0.92536,9,2026-05-16 08:24:38.714471
fraud-detection,ELEVATED,2,0.92489,8,2026-05-16 08:24:36.659935
fraud-detection,ELEVATED,2,0.92802,8,2026-05-16 08:24:22.532191
fraud-detection,ELEVATED,2,0.92909,8,2026-05-16 08:24:20.512618
fraud-detection,ELEVATED,2,0.93116,7,2026-05-16 08:24:16.372099
fraud-detection,ELEVATED,2,0.9444,6,2026-05-16 08:24:06.250331
fraud-detection,ELEVATED,2,0.94154,5,2026-05-16 08:24:00.181989
fraud-detection,ELEVATED,2,0.95442,4,2026-05-16 08:23:58.242828
fraud-detection,ELEVATED,2,0.87542,5,2026-05-16 08:23:36.015340
fraud-detection,ELEVATED,2,0.87192,5,2026-05-16 08:23:21.797003
fraud-detection,ELEVATED,2,0.86122,6,2026-05-16 08:22:22.763698
fraud-detection,ELEVATED,2,0.85864,5,2026-05-16 08:22:16.862202
fraud-detection,ELEVATED,2,0.92532,5,2026-05-16 08:20:49.326893
fraud-detection,ELEVATED,2,0.89907,7,2026-05-16 08:20:33.145141
fraud-detection,ELEVATED,2,0.88614,7,2026-05-16 08:20:22.948117
fraud-detection,ELEVATED,2,0.89162,6,2026-05-16 08:20:16.859039
fraud-detection,ELEVATED,2,0.86169,8,2026-05-16 08:19:58.662288
fraud-detection,ELEVATED,2,0.85276,8,2026-05-16 08:19:42.219391
fraud-detection,ELEVATED,2,0.86072,8,2026-05-16 08:19:38.171756
fraud-detection,ELEVATED,2,0.86231,7,2026-05-16 08:19:36.180393
fraud-detection,ELEVATED,2,0.85701,7,2026-05-16 08:19:30.113931
fraud-detection,ELEVATED,2,0.88519,8,2026-05-16 08:19:13.947559
fraud-detection,ELEVATED,2,0.883,8,2026-05-16 08:19:07.844516
fraud-detection,ELEVATED,2,0.89221,7,2026-05-16 08:19:01.861210
fraud-detection,ELEVATED,2,0.90116,9,2026-05-16 08:18:45.548292
fraud-detection,ELEVATED,2,0.91552,9,2026-05-16 08:18:39.625582
fraud-detection,ELEVATED,2,0.92077,9,2026-05-16 08:18:35.554491
fraud-detection,ELEVATED,2,0.92159,9,2026-05-16 08:18:27.404883
fraud-detection,ELEVATED,2,0.91555,8,2026-05-16 08:18:15.047866
fraud-detection,ELEVATED,2,0.90969,8,2026-05-16 08:18:10.982452
fraud-detection,ELEVATED,2,0.91109,8,2026-05-16 08:17:58.782766
fraud-detection,ELEVATED,2,0.91443,7,2026-05-16 08:17:56.754569
fraud-detection,ELEVATED,2,0.90322,6,2026-05-16 08:17:48.742597
fraud-detection,ELEVATED,2,0.90354,7,2026-05-16 08:17:40.594991
fraud-detection,ELEVATED,2,0.89462,6,2026-05-16 08:17:36.658740
fraud-detection,ELEVATED,2,0.89453,6,2026-05-16 08:17:28.485219
fraud-detection,ELEVATED,2,0.86667,7,2026-05-16 08:17:12.364281
fraud-detection,ELEVATED,2,0.86323,6,2026-05-16 08:17:10.250612
fraud-detection,ELEVATED,2,0.89059,7,2026-05-16 08:16:45.912345
fraud-detection,ELEVATED,2,0.89503,7,2026-05-16 08:16:41.938367
fraud-detection,ELEVATED,2,0.91025,6,2026-05-16 08:16:35.805955
fraud-detection,ELEVATED,2,0.91471,7,2026-05-16 08:16:23.683065
fraud-detection,ELEVATED,2,0.92728,6,2026-05-16 08:16:21.669223
fraud-detection,ELEVATED,2,0.94517,6,2026-05-16 08:16:07.525548
fraud-detection,ELEVATED,2,0.95002,5,2026-05-16 08:15:57.486958
fraud-detection,ELEVATED,2,0.93902,5,2026-05-16 08:15:43.237468
fraud-detection,ELEVATED,2,0.9183,5,2026-05-16 08:15:29.058674
fraud-detection,ELEVATED,2,0.90882,6,2026-05-16 08:15:25.022704
fraud-detection,ELEVATED,2,0.91594,5,2026-05-16 08:15:14.927470
fraud-detection,ELEVATED,2,0.91275,8,2026-05-16 08:14:50.757790
fraud-detection,ELEVATED,2,0.89959,10,2026-05-16 08:14:30.329715
fraud-detection,ELEVATED,2,0.90363,9,2026-05-16 08:14:28.390341
fraud-detection,ELEVATED,2,0.90585,8,2026-05-16 08:14:26.548534
fraud-detection,ELEVATED,2,0.9047,11,2026-05-16 08:14:03.970482
fraud-detection,ELEVATED,2,0.90709,10,2026-05-16 08:13:55.882955
fraud-detection,ELEVATED,2,0.90328,9,2026-05-16 08:13:53.876194
fraud-detection,ELEVATED,2,0.8978,8,2026-05-16 08:13:51.898756
fraud-detection,ELEVATED,2,0.90064,7,2026-05-16 08:13:45.664537
fraud-detection,ELEVATED,2,0.88733,7,2026-05-16 08:13:33.559336
fraud-detection,ELEVATED,2,0.89815,6,2026-05-16 08:13:31.460993
fraud-detection,ELEVATED,2,0.89015,6,2026-05-16 08:13:25.351339
fraud-detection,ELEVATED,2,0.89359,7,2026-05-16 08:13:17.367914
fraud-detection,ELEVATED,2,0.89568,6,2026-05-16 08:13:12.997538
fraud-detection,ELEVATED,2,0.87977,6,2026-05-16 08:13:04.977217
fraud-detection,ELEVATED,2,0.87993,6,2026-05-16 08:12:42.409002
fraud-detection,ELEVATED,2,0.88389,7,2026-05-16 08:12:26.050916
fraud-detection,ELEVATED,2,0.889,6,2026-05-16 08:12:24.014905
fraud-detection,ELEVATED,2,0.90669,7,2026-05-16 08:12:20.040566
fraud-detection,ELEVATED,2,0.89377,7,2026-05-16 08:12:11.939465
fraud-detection,ELEVATED,2,0.89088,9,2026-05-16 08:11:45.560472
fraud-detection,ELEVATED,2,0.88331,9,2026-05-16 08:11:39.593391
fraud-detection,ELEVATED,2,0.89336,8,2026-05-16 08:11:29.749572
fraud-detection,ELEVATED,2,0.88966,7,2026-05-16 08:11:23.368284
fraud-detection,ELEVATED,2,0.87121,7,2026-05-16 08:11:21.387024
fraud-detection,ELEVATED,2,0.85623,6,2026-05-16 08:11:19.358484
fraud-detection,ELEVATED,2,0.87095,6,2026-05-16 08:11:03.155090
fraud-detection,ELEVATED,2,0.87502,5,2026-05-16 08:10:57.119520
fraud-detection,ELEVATED,2,0.88402,6,2026-05-16 08:10:46.664681
fraud-detection,ELEVATED,2,0.89836,5,2026-05-16 08:10:42.648783
fraud-detection,ELEVATED,2,0.91676,5,2026-05-16 08:10:22.320630
fraud-detection,ELEVATED,2,0.9088,6,2026-05-16 08:10:08.091354
fraud-detection,ELEVATED,2,0.8889,7,2026-05-16 08:09:51.967669
fraud-detection,ELEVATED,2,0.87261,7,2026-05-16 08:09:47.982305
fraud-detection,ELEVATED,2,0.85843,7,2026-05-16 08:09:29.534410
fraud-detection,ELEVATED,2,0.85899,7,2026-05-16 08:09:21.432949
fraud-detection,ELEVATED,2,0.87859,8,2026-05-16 08:09:09.369231
fraud-detection,ELEVATED,2,0.8811,7,2026-05-16 08:09:07.274432
fraud-detection,ELEVATED,2,0.87717,6,2026-05-16 08:09:01.257195
fraud-detection,ELEVATED,2,0.8815,5,2026-05-16 08:08:49.173508
fraud-detection,ELEVATED,2,0.88448,5,2026-05-16 08:08:42.951208
fraud-detection,ELEVATED,2,0.88293,6,2026-05-16 08:08:24.725551
fraud-detection,ELEVATED,2,0.88648,6,2026-05-16 08:08:18.801485
fraud-detection,ELEVATED,2,0.89738,5,2026-05-16 08:08:14.646875
fraud-detection,ELEVATED,2,0.88629,9,2026-05-16 08:07:48.456244
fraud-detection,ELEVATED,2,0.89582,12,2026-05-16 08:07:32.142089
fraud-detection,ELEVATED,2,0.89652,11,2026-05-16 08:07:30.062355
fraud-detection,ELEVATED,2,0.9072,11,2026-05-16 08:07:21.966612
fraud-detection,ELEVATED,2,0.90504,10,2026-05-16 08:07:09.835322
fraud-detection,ELEVATED,2,0.89897,9,2026-05-16 08:07:07.764747
fraud-detection,ELEVATED,2,0.88567,9,2026-05-16 08:07:03.721255
fraud-detection,ELEVATED,2,0.88919,8,2026-05-16 08:06:57.665406
fraud-detection,ELEVATED,2,0.89782,8,2026-05-16 08:06:53.628642
fraud-detection,ELEVATED,2,0.90568,8,2026-05-16 08:06:47.542202
fraud-detection,ELEVATED,2,0.91027,7,2026-05-16 08:06:45.564490
fraud-detection,ELEVATED,2,0.91825,6,2026-05-16 08:06:41.460531
fraud-detection,ELEVATED,2,0.9159,5,2026-05-16 08:06:35.372520
fraud-detection,ELEVATED,2,0.8786,6,2026-05-16 08:06:23.241067
fraud-detection,ELEVATED,2,0.87855,6,2026-05-16 08:06:05.040347
fraud-detection,ELEVATED,2,0.88947,6,2026-05-16 08:05:56.933710
fraud-detection,ELEVATED,2,0.88714,5,2026-05-16 08:05:52.906222
fraud-detection,ELEVATED,2,0.89155,6,2026-05-16 08:05:32.606790
fraud-detection,ELEVATED,2,0.89378,6,2026-05-16 08:05:24.578520
fraud-detection,ELEVATED,2,0.90553,7,2026-05-16 08:05:08.120743
fraud-detection,ELEVATED,2,0.89668,6,2026-05-16 08:05:02.431809
fraud-detection,ELEVATED,2,0.90074,5,2026-05-16 08:04:51.714606
fraud-detection,ELEVATED,2,0.8725,5,2026-05-16 08:04:39.456025
fraud-detection,ELEVATED,2,0.8901,6,2026-05-16 08:04:27.306568
fraud-detection,ELEVATED,2,0.9068,6,2026-05-16 08:04:17.159865
fraud-detection,ELEVATED,2,0.91122,5,2026-05-16 08:04:13.143284
fraud-detection,ELEVATED,2,0.92344,7,2026-05-16 08:03:50.845731
fraud-detection,ELEVATED,2,0.9335,7,2026-05-16 08:03:36.878763
fraud-detection,ELEVATED,2,0.92358,6,2026-05-16 08:03:30.748132
fraud-detection,ELEVATED,2,0.92377,6,2026-05-16 08:03:24.481718
fraud-detection,ELEVATED,2,0.93996,8,2026-05-16 08:03:06.178571
fraud-detection,ELEVATED,2,0.91707,8,2026-05-16 08:03:00.068671
fraud-detection,ELEVATED,2,0.92,7,2026-05-16 08:02:51.773876
fraud-detection,ELEVATED,2,0.91888,6,2026-05-16 08:02:37.773558
fraud-detection,ELEVATED,2,0.92933,6,2026-05-16 08:02:25.522781
fraud-detection,ELEVATED,2,0.9314,5,2026-05-16 08:02:23.149942
fraud-detection,ELEVATED,2,0.89465,6,2026-05-16 08:01:07.807225
fraud-detection,ELEVATED,2,0.89947,6,2026-05-16 08:01:03.846734
fraud-detection,ELEVATED,2,0.89977,6,2026-05-16 08:00:55.665159
fraud-detection,ELEVATED,2,0.89404,5,2026-05-16 08:00:31.386262
fraud-detection,ELEVATED,2,0.8919,5,2026-05-16 08:00:25.310024
fraud-detection,ELEVATED,2,0.87616,5,2026-05-16 08:00:13.450961
fraud-detection,ELEVATED,2,0.8689,5,2026-05-16 07:59:26.587308
fraud-detection,ELEVATED,2,0.8676,6,2026-05-16 07:59:02.199363
fraud-detection,ELEVATED,2,0.90396,8,2026-05-16 07:58:48.050355
fraud-detection,ELEVATED,2,0.90604,8,2026-05-16 07:58:35.937239
fraud-detection,ELEVATED,2,0.91052,10,2026-05-16 07:58:25.841164
fraud-detection,ELEVATED,2,0.91105,13,2026-05-16 07:58:05.324557
fraud-detection,ELEVATED,2,0.91815,12,2026-05-16 07:58:03.343066
fraud-detection,ELEVATED,2,0.91017,12,2026-05-16 07:57:57.113408
fraud-detection,ELEVATED,2,0.90542,12,2026-05-16 07:57:51.192484
fraud-detection,ELEVATED,2,0.89927,11,2026-05-16 07:57:49.159388
fraud-detection,ELEVATED,2,0.89179,10,2026-05-16 07:57:40.958277
fraud-detection,ELEVATED,2,0.90297,10,2026-05-16 07:57:34.798661
fraud-detection,ELEVATED,2,0.89193,10,2026-05-16 07:57:30.707950
fraud-detection,ELEVATED,2,0.8973,9,2026-05-16 07:57:26.755029
fraud-detection,ELEVATED,2,0.89385,8,2026-05-16 07:57:24.755580
fraud-detection,ELEVATED,2,0.87991,7,2026-05-16 07:57:22.690197
fraud-detection,ELEVATED,2,0.88565,6,2026-05-16 07:57:20.554963
fraud-detection,ELEVATED,2,0.89582,5,2026-05-16 07:57:16.601390
fraud-detection,ELEVATED,2,0.87264,7,2026-05-16 07:57:00.464334
fraud-detection,ELEVATED,2,0.86842,6,2026-05-16 07:56:56.290439
fraud-detection,ELEVATED,2,0.85677,6,2026-05-16 07:56:37.953196
fraud-detection,ELEVATED,2,0.86247,6,2026-05-16 07:56:13.375685
fraud-detection,ELEVATED,2,0.88267,6,2026-05-16 07:56:05.137264
fraud-detection,ELEVATED,2,0.8814,5,2026-05-16 07:56:01.057663
fraud-detection,ELEVATED,2,0.90035,6,2026-05-16 07:55:42.417208
fraud-detection,ELEVATED,2,0.90905,6,2026-05-16 07:55:19.843057
fraud-detection,ELEVATED,2,0.9083,5,2026-05-16 07:55:15.857873
fraud-detection,ELEVATED,2,0.88058,5,2026-05-16 07:55:07.439400
fraud-detection,ELEVATED,2,0.89128,5,2026-05-16 07:54:55.151743
fraud-detection,ELEVATED,2,0.92156,7,2026-05-16 07:54:22.271224
fraud-detection,ELEVATED,2,0.92663,8,2026-05-16 07:54:13.417925
fraud-detection,ELEVATED,2,0.93078,8,2026-05-16 07:53:56.049440
fraud-detection,ELEVATED,2,0.92446,7,2026-05-16 07:53:51.951313
fraud-detection,ELEVATED,2,0.93163,7,2026-05-16 07:53:43.847484
fraud-detection,ELEVATED,2,0.91043,8,2026-05-16 07:53:31.368534
fraud-detection,ELEVATED,2,0.90001,8,2026-05-16 07:53:23.033595
fraud-detection,ELEVATED,2,0.88941,7,2026-05-16 07:53:18.945185
fraud-detection,ELEVATED,2,0.87535,6,2026-05-16 07:53:16.945225
fraud-detection,ELEVATED,2,0.87802,5,2026-05-16 07:52:58.737526
fraud-detection,ELEVATED,2,0.88344,7,2026-05-16 07:52:50.647555
fraud-detection,ELEVATED,2,0.86485,6,2026-05-16 07:52:42.556108
fraud-detection,ELEVATED,2,0.86544,5,2026-05-16 07:52:40.524590
fraud-detection,ELEVATED,2,0.87731,7,2026-05-16 07:52:24.319779
fraud-detection,ELEVATED,2,0.88179,7,2026-05-16 07:51:58.055772
fraud-detection,ELEVATED,2,0.87817,6,2026-05-16 07:51:56.022019
fraud-detection,ELEVATED,2,0.89028,5,2026-05-16 07:51:54.140270
fraud-detection,ELEVATED,2,0.89218,6,2026-05-16 07:51:39.867411
fraud-detection,ELEVATED,2,0.89337,6,2026-05-16 07:51:29.762573
fraud-detection,ELEVATED,2,0.90364,5,2026-05-16 07:51:27.729506
fraud-detection,ELEVATED,2,0.87887,6,2026-05-16 07:51:19.524624
fraud-detection,ELEVATED,2,0.86442,6,2026-05-16 07:50:43.056144
fraud-detection,ELEVATED,2,0.85482,6,2026-05-16 07:50:32.964739
fraud-detection,ELEVATED,2,0.8759,6,2026-05-16 07:50:26.887177
fraud-detection,ELEVATED,2,0.88226,5,2026-05-16 07:50:20.651408
fraud-detection,ELEVATED,2,0.89523,6,2026-05-16 07:49:46.237312
fraud-detection,ELEVATED,2,0.90804,5,2026-05-16 07:49:38.136688
fraud-detection,ELEVATED,2,0.92608,6,2026-05-16 07:48:57.673800
fraud-detection,ELEVATED,2,0.93918,6,2026-05-16 07:48:55.650758
fraud-detection,ELEVATED,2,0.9145,8,2026-05-16 07:48:31.445827
fraud-detection,ELEVATED,2,0.91933,7,2026-05-16 07:48:27.363652
fraud-detection,ELEVATED,2,0.901,8,2026-05-16 07:48:21.287186
fraud-detection,ELEVATED,2,0.90519,9,2026-05-16 07:48:07.146966
fraud-detection,ELEVATED,2,0.88799,10,2026-05-16 07:47:57.136917
fraud-detection,ELEVATED,2,0.87735,10,2026-05-16 07:47:51.061240
fraud-detection,ELEVATED,2,0.87376,9,2026-05-16 07:47:45.051292
fraud-detection,ELEVATED,2,0.87416,8,2026-05-16 07:47:36.546325
fraud-detection,ELEVATED,2,0.87056,7,2026-05-16 07:47:24.311036
fraud-detection,ELEVATED,2,0.857,6,2026-05-16 07:47:22.348431
fraud-detection,ELEVATED,2,0.86672,5,2026-05-16 07:47:20.267605
fraud-detection,ELEVATED,2,0.87506,5,2026-05-16 07:47:18.233815
fraud-detection,ELEVATED,2,0.88522,6,2026-05-16 07:47:04.084614
fraud-detection,ELEVATED,2,0.89205,6,2026-05-16 07:47:00.042944
fraud-detection,ELEVATED,2,0.9082,5,2026-05-16 07:46:53.971047
fraud-detection,ELEVATED,2,0.94895,11,2026-05-16 07:46:19.520912
fraud-detection,SCALE,3,0.95017,10,2026-05-16 07:46:17.558442
fraud-detection,ELEVATED,2,0.94448,12,2026-05-16 07:46:07.429856
fraud-detection,ELEVATED,2,0.93558,12,2026-05-16 07:46:01.323567
fraud-detection,ELEVATED,2,0.93994,12,2026-05-16 07:45:43.131557
fraud-detection,ELEVATED,2,0.93226,12,2026-05-16 07:45:41.110368
fraud-detection,ELEVATED,2,0.92642,11,2026-05-16 07:45:39.089346
fraud-detection,ELEVATED,2,0.92105,10,2026-05-16 07:45:34.946016
fraud-detection,ELEVATED,2,0.91672,9,2026-05-16 07:45:32.867202
fraud-detection,ELEVATED,2,0.92216,8,2026-05-16 07:45:30.855241
fraud-detection,ELEVATED,2,0.9132,7,2026-05-16 07:45:24.833748
fraud-detection,ELEVATED,2,0.90323,6,2026-05-16 07:45:16.750228
fraud-detection,ELEVATED,2,0.90263,6,2026-05-16 07:45:10.651689
fraud-detection,ELEVATED,2,0.8945,5,2026-05-16 07:45:08.690159
fraud-detection,ELEVATED,2,0.899,5,2026-05-16 07:45:06.595118
fraud-detection,ELEVATED,2,0.90795,6,2026-05-16 07:44:48.436226
fraud-detection,ELEVATED,2,0.89672,6,2026-05-16 07:44:42.264986
fraud-detection,ELEVATED,2,0.90741,7,2026-05-16 07:44:13.989086
fraud-detection,ELEVATED,2,0.90835,6,2026-05-16 07:44:07.928777
fraud-detection,ELEVATED,2,0.90448,5,2026-05-16 07:44:05.920177
fraud-detection,ELEVATED,2,0.92904,7,2026-05-16 07:42:41.084760
fraud-detection,ELEVATED,2,0.93255,6,2026-05-16 07:42:28.931151
