user_id,amount,location,timestamp,amount_scaled,risk_score,fraud_prediction,fraud_probability
784,2416.0,US,2026-06-29 15:47:40.839383,0.2416,0.2416,0,0.0
582,7027.0,US,2026-06-29 15:47:42.902746,0.7027,0.7027,0,0.0
429,1696.0,US,2026-06-29 15:47:44.948677,0.1696,0.1696,0,0.0
900,327.0,US,2026-06-29 15:47:46.997214,0.0327,0.0327,0,0.0
276,3766.0,UK,2026-06-29 15:47:49.115815,0.3766,0.3766,0,0.0
423,7022.0,IN,2026-06-29 15:47:52.384610,0.7022,0.7022,0,0.0
597,2052.0,UK,2026-06-29 15:47:54.470754,0.2052,0.2052,0,0.0
916,7045.0,IN,2026-06-29 15:47:56.522601,0.7045,0.7045,0,0.0
438,114.0,US,2026-06-29 15:47:58.552297,0.0114,0.0114,0,0.0
731,3971.0,US,2026-06-29 15:48:00.581771,0.3971,0.3971,0,0.0
708,8678.0,IN,2026-06-29 15:48:02.616445,0.8678,0.8678,1,1.0
900,1631.0,IN,2026-06-29 15:48:04.793163,0.1631,0.1631,0,0.0
514,3510.0,IN,2026-06-29 15:48:06.859679,0.351,0.351,0,0.0
796,5764.0,UK,2026-06-29 15:48:08.892732,0.5764,0.5764,0,0.0
938,2566.0,IN,2026-06-29 15:48:10.926084,0.2566,0.2566,0,0.0
657,9015.0,US,2026-06-29 15:48:12.980921,0.9015,0.9015,1,1.0
827,8521.0,IN,2026-06-29 15:48:15.043307,0.8521,0.8521,1,1.0
464,6897.0,IN,2026-06-29 15:48:17.198958,0.6897,0.6897,0,0.0
242,8195.0,UK,2026-06-29 15:48:19.256094,0.8195,0.8195,1,1.0
408,4199.0,IN,2026-06-29 15:48:21.370285,0.4199,0.4199,0,0.0
153,7382.0,UK,2026-06-29 15:48:23.456274,0.7382,0.7382,1,1.0
813,8208.0,US,2026-06-29 15:48:25.551475,0.8208,0.8208,1,1.0
915,6565.0,IN,2026-06-29 15:48:27.673748,0.6565,0.6565,0,0.0
103,5499.0,US,2026-06-29 15:48:29.710111,0.5499,0.5499,0,0.0
111,7165.0,US,2026-06-29 15:48:31.749715,0.7165,0.7165,0,0.0
709,9594.0,IN,2026-06-29 15:48:33.784015,0.9594,0.9594,1,1.0
249,8522.0,IN,2026-06-29 15:48:35.805529,0.8522,0.8522,1,1.0
652,457.0,IN,2026-06-29 15:48:37.883464,0.0457,0.0457,0,0.0
797,88.0,UK,2026-06-29 15:48:39.920794,0.0088,0.0088,0,0.0
268,5996.0,IN,2026-06-29 15:48:41.956890,0.5996,0.5996,0,0.0
5,4439.0,US,2026-06-29 15:48:43.999496,0.4439,0.4439,0,0.0
215,5904.0,UK,2026-06-29 15:48:46.036255,0.5904,0.5904,0,0.0
149,5787.0,US,2026-06-29 15:48:48.080280,0.5787,0.5787,0,0.0
772,4769.0,IN,2026-06-29 15:48:50.153173,0.4769,0.4769,0,0.0
474,6013.0,US,2026-06-29 15:48:52.207273,0.6013,0.6013,0,0.0
365,4603.0,IN,2026-06-29 15:48:54.234865,0.4603,0.4603,0,0.0
491,2714.0,UK,2026-06-29 15:48:56.291224,0.2714,0.2714,0,0.0
441,3029.0,IN,2026-06-29 15:48:58.320824,0.3029,0.3029,0,0.0
605,5168.0,UK,2026-06-29 15:49:00.356827,0.5168,0.5168,0,0.0
906,7523.0,IN,2026-06-29 15:49:02.568276,0.7523,0.7523,1,1.0
892,7765.0,IN,2026-06-29 15:49:04.615352,0.7765,0.7765,1,1.0
389,1197.0,UK,2026-06-29 15:49:06.640011,0.1197,0.1197,0,0.0
370,5211.0,IN,2026-06-29 15:49:08.672666,0.5211,0.5211,0,0.0
321,3882.0,UK,2026-06-29 15:49:10.691353,0.3882,0.3882,0,0.0
908,2573.0,UK,2026-06-29 15:49:12.707422,0.2573,0.2573,0,0.0
617,1054.0,US,2026-06-29 15:49:14.733216,0.1054,0.1054,0,0.0
793,3939.0,US,2026-06-29 15:49:16.785190,0.3939,0.3939,0,0.0
306,9772.0,US,2026-06-29 15:49:18.823338,0.9772,0.9772,1,1.0
6,2258.0,UK,2026-06-29 15:49:20.848671,0.2258,0.2258,0,0.0
897,2190.0,US,2026-06-29 15:49:22.988672,0.219,0.219,0,0.0
475,5705.0,UK,2026-06-29 15:49:25.014856,0.5705,0.5705,0,0.0
203,9101.0,IN,2026-06-29 15:49:27.040176,0.9101,0.9101,1,1.0
148,939.0,UK,2026-06-29 15:49:29.064113,0.0939,0.0939,0,0.0
701,8828.0,US,2026-06-29 15:49:31.115494,0.8828,0.8828,1,1.0
391,6749.0,US,2026-06-29 15:49:33.140768,0.6749,0.6749,0,0.0
981,7484.0,US,2026-06-29 15:49:35.169388,0.7484,0.7484,1,1.0
153,1804.0,IN,2026-06-29 15:49:37.195230,0.1804,0.1804,0,0.0
185,2966.0,US,2026-06-29 15:49:39.221769,0.2966,0.2966,0,0.0
324,6027.0,UK,2026-06-29 15:49:41.241388,0.6027,0.6027,0,0.0
351,174.0,US,2026-06-29 15:49:43.277220,0.0174,0.0174,0,0.0
642,1006.0,IN,2026-06-29 15:49:45.296738,0.1006,0.1006,0,0.0
715,5762.0,US,2026-06-29 15:49:47.315153,0.5762,0.5762,0,0.0
243,3090.0,US,2026-06-29 15:49:49.339268,0.309,0.309,0,0.0
766,169.0,US,2026-06-29 15:49:51.424905,0.0169,0.0169,0,0.0
285,208.0,UK,2026-06-29 15:49:53.462513,0.0208,0.0208,0,0.0
588,200.0,UK,2026-06-29 15:49:55.491670,0.02,0.02,0,0.0
861,9901.0,IN,2026-06-29 15:49:57.557900,0.9901,0.9901,1,1.0
702,1963.0,IN,2026-06-29 15:49:59.582545,0.1963,0.1963,0,0.0
307,4832.0,IN,2026-06-29 15:50:01.602485,0.4832,0.4832,0,0.0
681,3445.0,IN,2026-06-29 15:50:03.622715,0.3445,0.3445,0,0.0
424,1405.0,IN,2026-06-29 15:50:05.668125,0.1405,0.1405,0,0.0
301,5686.0,UK,2026-06-29 15:50:07.690489,0.5686,0.5686,0,0.0
511,6149.0,IN,2026-06-29 15:50:09.707419,0.6149,0.6149,0,0.0
967,6487.0,IN,2026-06-29 15:50:11.730355,0.6487,0.6487,0,0.0
908,8731.0,IN,2026-06-29 15:50:13.747329,0.8731,0.8731,1,1.0
688,7572.0,US,2026-06-29 15:50:15.770380,0.7572,0.7572,1,1.0
850,4692.0,US,2026-06-29 15:50:17.795617,0.4692,0.4692,0,0.0
413,9963.0,UK,2026-06-29 15:50:19.819218,0.9963,0.9963,1,1.0
586,7758.0,UK,2026-06-29 15:50:21.841412,0.7758,0.7758,1,1.0
56,6254.0,US,2026-06-29 15:50:23.866504,0.6254,0.6254,0,0.0
733,3002.0,IN,2026-06-29 15:50:25.887675,0.3002,0.3002,0,0.0
834,3018.0,US,2026-06-29 15:50:27.911957,0.3018,0.3018,0,0.0
384,6734.0,US,2026-06-29 15:50:29.934708,0.6734,0.6734,0,0.0
362,946.0,IN,2026-06-29 15:50:31.955134,0.0946,0.0946,0,0.0
369,4622.0,US,2026-06-29 15:50:33.974306,0.4622,0.4622,0,0.0
174,4905.0,IN,2026-06-29 15:50:35.993954,0.4905,0.4905,0,0.0
515,7382.0,US,2026-06-29 15:50:38.021322,0.7382,0.7382,1,1.0
772,9756.0,US,2026-06-29 15:50:40.048077,0.9756,0.9756,1,1.0
131,3299.0,US,2026-06-29 15:50:42.066174,0.3299,0.3299,0,0.0
680,4211.0,UK,2026-06-29 15:50:44.085821,0.4211,0.4211,0,0.0
30,1987.0,UK,2026-06-29 15:50:46.110535,0.1987,0.1987,0,0.0
7,5863.0,UK,2026-06-29 15:50:48.133848,0.5863,0.5863,0,0.0
350,2836.0,UK,2026-06-29 15:50:50.159608,0.2836,0.2836,0,0.0
365,4709.0,US,2026-06-29 15:50:52.178346,0.4709,0.4709,0,0.0
504,3508.0,UK,2026-06-29 15:50:54.194261,0.3508,0.3508,0,0.0
646,4466.0,UK,2026-06-29 15:50:56.214285,0.4466,0.4466,0,0.0
901,53.0,US,2026-06-29 15:50:58.234505,0.0053,0.0053,0,0.0
500,4517.0,IN,2026-06-29 15:51:00.253344,0.4517,0.4517,0,0.0
770,3486.0,IN,2026-06-29 15:51:02.269448,0.3486,0.3486,0,0.0
217,3406.0,IN,2026-06-29 15:51:04.291014,0.3406,0.3406,0,0.0
410,7317.0,UK,2026-06-29 15:51:06.308284,0.7317,0.7317,1,1.0
625,271.0,IN,2026-06-29 15:51:08.333607,0.0271,0.0271,0,0.0
414,277.0,US,2026-06-29 15:51:10.355836,0.0277,0.0277,0,0.0
384,268.0,UK,2026-06-29 15:51:12.376430,0.0268,0.0268,0,0.0
95,125.0,IN,2026-06-29 15:51:14.406841,0.0125,0.0125,0,0.0
676,7848.0,US,2026-06-29 15:51:16.427893,0.7848,0.7848,1,1.0
563,7460.0,IN,2026-06-29 15:51:18.556131,0.746,0.746,1,1.0
208,3365.0,UK,2026-06-29 15:51:20.584451,0.3365,0.3365,0,0.0
32,9244.0,US,2026-06-29 15:51:22.602107,0.9244,0.9244,1,1.0
1,9553.0,IN,2026-06-29 15:51:24.627880,0.9553,0.9553,1,1.0
796,1724.0,US,2026-06-29 15:51:26.651643,0.1724,0.1724,0,0.0
282,2642.0,IN,2026-06-29 15:51:28.670851,0.2642,0.2642,0,0.0
537,9816.0,US,2026-06-29 15:51:30.693349,0.9816,0.9816,1,1.0
46,4829.0,UK,2026-06-29 15:51:32.712886,0.4829,0.4829,0,0.0
561,7013.0,US,2026-06-29 15:51:34.733749,0.7013,0.7013,0,0.0
458,9409.0,UK,2026-06-29 15:51:36.754170,0.9409,0.9409,1,1.0
613,5784.0,IN,2026-06-29 15:51:38.779490,0.5784,0.5784,0,0.0
476,615.0,IN,2026-06-29 15:51:40.805244,0.0615,0.0615,0,0.0
315,6133.0,IN,2026-06-29 15:51:42.827116,0.6133,0.6133,0,0.0
401,6439.0,UK,2026-06-29 15:51:44.850480,0.6439,0.6439,0,0.0
932,3386.0,US,2026-06-29 15:51:46.868655,0.3386,0.3386,0,0.0
216,4882.0,US,2026-06-29 15:51:48.907882,0.4882,0.4882,0,0.0
464,241.0,US,2026-06-29 15:51:50.929761,0.0241,0.0241,0,0.0
114,3060.0,US,2026-06-29 15:51:52.957491,0.306,0.306,0,0.0
536,4844.0,UK,2026-06-29 15:51:54.985252,0.4844,0.4844,0,0.0
248,732.0,UK,2026-06-29 15:51:57.017726,0.0732,0.0732,0,0.0
958,9228.0,UK,2026-06-29 15:51:59.037315,0.9228,0.9228,1,1.0
726,4876.0,IN,2026-06-29 15:52:01.056435,0.4876,0.4876,0,0.0
305,2884.0,UK,2026-06-29 15:52:03.076396,0.2884,0.2884,0,0.0
559,9439.0,UK,2026-06-29 15:52:05.097586,0.9439,0.9439,1,1.0
206,1009.0,UK,2026-06-29 15:52:07.117502,0.1009,0.1009,0,0.0
616,5108.0,UK,2026-06-29 15:52:09.140817,0.5108,0.5108,0,0.0
998,9902.0,IN,2026-06-29 15:52:11.167285,0.9902,0.9902,1,1.0
726,3201.0,US,2026-06-29 15:52:13.186140,0.3201,0.3201,0,0.0
370,6676.0,UK,2026-06-29 15:52:15.252589,0.6676,0.6676,0,0.0
314,4787.0,US,2026-06-29 15:52:17.452176,0.4787,0.4787,0,0.0
973,7785.0,US,2026-06-29 15:52:19.476971,0.7785,0.7785,1,1.0
480,3904.0,UK,2026-06-29 15:52:21.499755,0.3904,0.3904,0,0.0
189,1382.0,US,2026-06-29 15:52:23.518626,0.1382,0.1382,0,0.0
677,1058.0,IN,2026-06-29 15:52:25.535639,0.1058,0.1058,0,0.0
982,7294.0,UK,2026-06-29 15:52:27.555997,0.7294,0.7294,1,1.0
243,3066.0,US,2026-06-29 15:52:29.578305,0.3066,0.3066,0,0.0
982,4317.0,IN,2026-06-29 15:52:31.603600,0.4317,0.4317,0,0.0
13,2389.0,US,2026-06-29 15:52:33.626228,0.2389,0.2389,0,0.0
33,9288.0,US,2026-06-29 15:52:35.646850,0.9288,0.9288,1,1.0
605,6282.0,IN,2026-06-29 15:52:37.664876,0.6282,0.6282,0,0.0
378,1110.0,IN,2026-06-29 15:52:39.681479,0.111,0.111,0,0.0
768,7733.0,US,2026-06-29 15:52:41.709424,0.7733,0.7733,1,1.0
275,3341.0,IN,2026-06-29 15:52:43.728353,0.3341,0.3341,0,0.0
940,9989.0,US,2026-06-29 15:52:45.753376,0.9989,0.9989,1,1.0
407,1242.0,US,2026-06-29 15:52:47.780648,0.1242,0.1242,0,0.0
465,8925.0,US,2026-06-29 15:52:49.818381,0.8925,0.8925,1,1.0
788,4377.0,IN,2026-06-29 15:52:51.859965,0.4377,0.4377,0,0.0
283,9466.0,IN,2026-06-29 15:52:53.885356,0.9466,0.9466,1,1.0
119,7894.0,US,2026-06-29 15:52:55.908171,0.7894,0.7894,1,1.0
658,9847.0,UK,2026-06-29 15:52:57.926815,0.9847,0.9847,1,1.0
954,6506.0,UK,2026-06-29 15:53:00.266822,0.6506,0.6506,0,0.0
159,2783.0,US,2026-06-29 15:53:02.325604,0.2783,0.2783,0,0.0
564,7486.0,US,2026-06-29 15:53:04.352895,0.7486,0.7486,1,1.0
433,4723.0,US,2026-06-29 15:53:06.373219,0.4723,0.4723,0,0.0
140,2293.0,UK,2026-06-29 15:53:08.393525,0.2293,0.2293,0,0.0
756,7586.0,US,2026-06-29 15:53:10.411926,0.7586,0.7586,1,1.0
936,6117.0,US,2026-06-29 15:53:12.433669,0.6117,0.6117,0,0.0
279,5013.0,UK,2026-06-29 15:53:14.453624,0.5013,0.5013,0,0.0
784,4419.0,IN,2026-06-29 15:53:16.477776,0.4419,0.4419,0,0.0
671,8936.0,US,2026-06-29 15:53:18.497142,0.8936,0.8936,1,1.0
616,6909.0,UK,2026-06-29 15:53:20.514341,0.6909,0.6909,0,0.0
674,3057.0,IN,2026-06-29 15:53:22.540123,0.3057,0.3057,0,0.0
881,3541.0,US,2026-06-29 15:53:24.563419,0.3541,0.3541,0,0.0
725,8207.0,IN,2026-06-29 15:53:26.596817,0.8207,0.8207,1,1.0
650,9750.0,IN,2026-06-29 15:53:28.619961,0.975,0.975,1,1.0
117,6385.0,UK,2026-06-29 15:53:30.649377,0.6385,0.6385,0,0.0
698,9739.0,US,2026-06-29 15:53:32.677882,0.9739,0.9739,1,1.0
340,5180.0,IN,2026-06-29 15:53:34.712872,0.518,0.518,0,0.0
690,1841.0,IN,2026-06-29 15:53:36.735061,0.1841,0.1841,0,0.0
319,3194.0,UK,2026-06-29 15:53:38.761576,0.3194,0.3194,0,0.0
633,5502.0,US,2026-06-29 15:53:40.780317,0.5502,0.5502,0,0.0
477,3639.0,US,2026-06-29 15:53:42.813369,0.3639,0.3639,0,0.0
687,6450.0,UK,2026-06-29 15:53:44.835557,0.645,0.645,0,0.0
561,1395.0,IN,2026-06-29 15:53:46.854151,0.1395,0.1395,0,0.0
296,1727.0,UK,2026-06-29 15:53:48.876432,0.1727,0.1727,0,0.0
998,1137.0,US,2026-06-29 15:53:50.903276,0.1137,0.1137,0,0.0
809,4149.0,IN,2026-06-29 15:53:52.923879,0.4149,0.4149,0,0.0
157,177.0,IN,2026-06-29 15:53:54.956235,0.0177,0.0177,0,0.0
204,5864.0,IN,2026-06-29 15:53:56.989478,0.5864,0.5864,0,0.0
71,1139.0,US,2026-06-29 15:53:59.015334,0.1139,0.1139,0,0.0
747,1705.0,UK,2026-06-29 15:54:01.040993,0.1705,0.1705,0,0.0
900,7274.0,US,2026-06-29 15:54:03.066690,0.7274,0.7274,1,1.0
875,7449.0,US,2026-06-29 15:54:05.085487,0.7449,0.7449,1,1.0
442,8186.0,UK,2026-06-29 15:54:07.108231,0.8186,0.8186,1,1.0
246,596.0,IN,2026-06-29 15:54:09.130235,0.0596,0.0596,0,0.0
9,5604.0,UK,2026-06-29 15:54:11.146522,0.5604,0.5604,0,0.0
1,2489.0,UK,2026-06-29 15:54:13.175279,0.2489,0.2489,0,0.0
346,7966.0,IN,2026-06-29 15:54:15.193198,0.7966,0.7966,1,1.0
690,5718.0,IN,2026-06-29 15:54:17.213879,0.5718,0.5718,0,0.0
284,3876.0,US,2026-06-29 15:54:19.240329,0.3876,0.3876,0,0.0
547,2540.0,IN,2026-06-29 15:54:21.263312,0.254,0.254,0,0.0
608,8751.0,IN,2026-06-29 15:54:23.298893,0.8751,0.8751,1,1.0
477,9850.0,IN,2026-06-29 15:54:25.326455,0.985,0.985,1,1.0
400,9753.0,IN,2026-06-29 15:54:27.346801,0.9753,0.9753,1,1.0
175,8994.0,UK,2026-06-29 15:54:29.363260,0.8994,0.8994,1,1.0
139,3446.0,US,2026-06-29 15:54:31.385401,0.3446,0.3446,0,0.0
981,8998.0,US,2026-06-29 15:54:33.403657,0.8998,0.8998,1,1.0
961,2312.0,IN,2026-06-29 15:54:35.440172,0.2312,0.2312,0,0.0
207,6626.0,US,2026-06-29 15:54:37.459433,0.6626,0.6626,0,0.0
466,3479.0,US,2026-06-29 15:54:39.483711,0.3479,0.3479,0,0.0
712,5838.0,US,2026-06-29 15:54:41.499546,0.5838,0.5838,0,0.0
782,2933.0,IN,2026-06-29 15:54:43.517492,0.2933,0.2933,0,0.0
444,7837.0,UK,2026-06-29 15:54:45.537474,0.7837,0.7837,1,1.0
718,8818.0,IN,2026-06-29 15:54:47.562038,0.8818,0.8818,1,1.0
924,9225.0,IN,2026-06-29 15:54:49.580004,0.9225,0.9225,1,1.0
179,389.0,UK,2026-06-29 15:54:51.600161,0.0389,0.0389,0,0.0
951,474.0,US,2026-06-29 15:54:53.619441,0.0474,0.0474,0,0.0
705,9001.0,IN,2026-06-29 15:54:55.664305,0.9001,0.9001,1,1.0
269,6294.0,IN,2026-06-29 15:54:57.698500,0.6294,0.6294,0,0.0
126,709.0,IN,2026-06-29 15:54:59.728430,0.0709,0.0709,0,0.0
347,917.0,US,2026-06-29 15:55:01.757608,0.0917,0.0917,0,0.0
800,8240.0,IN,2026-06-29 15:55:03.782655,0.824,0.824,1,1.0
567,4042.0,UK,2026-06-29 15:55:05.800924,0.4042,0.4042,0,0.0
75,9213.0,UK,2026-06-29 15:55:07.851618,0.9213,0.9213,1,1.0
888,9231.0,IN,2026-06-29 15:55:09.915376,0.9231,0.9231,1,1.0
525,8614.0,IN,2026-06-29 15:55:11.947521,0.8614,0.8614,1,1.0
812,6614.0,UK,2026-06-29 15:55:13.971138,0.6614,0.6614,0,0.0
895,1385.0,UK,2026-06-29 15:55:16.013660,0.1385,0.1385,0,0.0
438,7199.0,US,2026-06-29 15:55:18.047689,0.7199,0.7199,1,1.0
1,6684.0,US,2026-06-29 15:55:20.067467,0.6684,0.6684,0,0.0
274,3618.0,US,2026-06-29 15:55:22.097600,0.3618,0.3618,0,0.0
361,7508.0,UK,2026-06-29 15:55:24.118779,0.7508,0.7508,1,1.0
625,695.0,IN,2026-06-29 15:55:26.137538,0.0695,0.0695,0,0.0
22,790.0,US,2026-06-29 15:55:28.155038,0.079,0.079,0,0.0
562,5215.0,IN,2026-06-29 15:55:30.180500,0.5215,0.5215,0,0.0
280,7902.0,US,2026-06-29 15:55:32.196478,0.7902,0.7902,1,1.0
955,2743.0,UK,2026-06-29 15:55:34.218845,0.2743,0.2743,0,0.0
676,1297.0,US,2026-06-29 15:55:36.241818,0.1297,0.1297,0,0.0
998,174.0,IN,2026-06-29 15:55:38.262857,0.0174,0.0174,0,0.0
767,7355.0,UK,2026-06-29 15:55:40.281945,0.7355,0.7355,1,1.0
489,7725.0,IN,2026-06-29 15:55:42.305738,0.7725,0.7725,1,1.0
992,8975.0,IN,2026-06-29 15:55:44.323225,0.8975,0.8975,1,1.0
634,1346.0,UK,2026-06-29 15:55:46.345327,0.1346,0.1346,0,0.0
369,2617.0,IN,2026-06-29 15:55:48.360589,0.2617,0.2617,0,0.0
280,3449.0,UK,2026-06-29 15:55:50.379008,0.3449,0.3449,0,0.0
227,6980.0,IN,2026-06-29 15:55:52.394936,0.698,0.698,0,0.0
619,6870.0,IN,2026-06-29 15:55:54.417893,0.687,0.687,0,0.0
78,6595.0,US,2026-06-29 15:55:56.449020,0.6595,0.6595,0,0.0
185,9242.0,IN,2026-06-29 15:55:58.470314,0.9242,0.9242,1,1.0
407,4577.0,IN,2026-06-29 15:56:00.490758,0.4577,0.4577,0,0.0
423,6661.0,IN,2026-06-29 15:56:02.514975,0.6661,0.6661,0,0.0
218,5052.0,UK,2026-06-29 15:56:04.540825,0.5052,0.5052,0,0.0
997,784.0,UK,2026-06-29 15:56:06.558621,0.0784,0.0784,0,0.0
806,5104.0,US,2026-06-29 15:56:08.578228,0.5104,0.5104,0,0.0
948,3462.0,IN,2026-06-29 15:56:10.597431,0.3462,0.3462,0,0.0
562,9863.0,UK,2026-06-29 15:56:12.613220,0.9863,0.9863,1,1.0
538,797.0,IN,2026-06-29 15:56:14.639719,0.0797,0.0797,0,0.0
723,7954.0,US,2026-06-29 15:56:16.668919,0.7954,0.7954,1,1.0
482,9469.0,IN,2026-06-29 15:56:18.687385,0.9469,0.9469,1,1.0
594,7655.0,US,2026-06-29 15:56:20.707067,0.7655,0.7655,1,1.0
662,7085.0,IN,2026-06-29 15:56:22.726827,0.7085,0.7085,0,0.0
585,7524.0,IN,2026-06-29 15:56:24.751232,0.7524,0.7524,1,1.0
588,4392.0,IN,2026-06-29 15:56:26.776529,0.4392,0.4392,0,0.0
175,6142.0,IN,2026-06-29 15:56:28.797735,0.6142,0.6142,0,0.0
398,4200.0,UK,2026-06-29 15:56:30.820344,0.42,0.42,0,0.0
81,648.0,US,2026-06-29 15:56:32.857042,0.0648,0.0648,0,0.0
722,6670.0,US,2026-06-29 15:56:34.873805,0.667,0.667,0,0.0
371,3099.0,US,2026-06-29 15:56:36.923212,0.3099,0.3099,0,0.0
173,6736.0,US,2026-06-29 15:56:38.939795,0.6736,0.6736,0,0.0
338,6150.0,IN,2026-06-29 15:56:40.962257,0.615,0.615,0,0.0
23,6337.0,US,2026-06-29 15:56:42.989961,0.6337,0.6337,0,0.0
895,9770.0,UK,2026-06-29 15:56:45.014441,0.977,0.977,1,1.0
313,439.0,US,2026-06-29 15:56:47.048265,0.0439,0.0439,0,0.0
808,6379.0,US,2026-06-29 15:56:49.070621,0.6379,0.6379,0,0.0
292,6494.0,US,2026-06-29 15:56:51.089395,0.6494,0.6494,0,0.0
196,2336.0,US,2026-06-29 15:56:53.134575,0.2336,0.2336,0,0.0
338,5230.0,US,2026-06-29 15:56:55.154727,0.523,0.523,0,0.0
366,4351.0,US,2026-06-29 15:56:57.178709,0.4351,0.4351,0,0.0
233,3252.0,IN,2026-06-29 15:56:59.217635,0.3252,0.3252,0,0.0
820,4332.0,IN,2026-06-29 15:57:01.238522,0.4332,0.4332,0,0.0
267,7655.0,IN,2026-06-29 15:57:03.260615,0.7655,0.7655,1,1.0
206,9959.0,UK,2026-06-29 15:57:05.278757,0.9959,0.9959,1,1.0
250,3342.0,IN,2026-06-29 15:57:07.298184,0.3342,0.3342,0,0.0
361,8267.0,IN,2026-06-29 15:57:09.316383,0.8267,0.8267,1,1.0
388,8236.0,US,2026-06-29 15:57:11.336367,0.8236,0.8236,1,1.0
185,198.0,UK,2026-06-29 15:57:13.354903,0.0198,0.0198,0,0.0
846,7784.0,US,2026-06-29 15:57:15.373107,0.7784,0.7784,1,1.0
590,9089.0,IN,2026-06-29 15:57:17.388832,0.9089,0.9089,1,1.0
748,4114.0,IN,2026-06-29 15:57:19.418609,0.4114,0.4114,0,0.0
137,8980.0,US,2026-06-29 15:57:21.439333,0.898,0.898,1,1.0
539,8396.0,UK,2026-06-29 15:57:23.458275,0.8396,0.8396,1,1.0
694,5988.0,US,2026-06-29 15:57:25.482083,0.5988,0.5988,0,0.0
641,9758.0,US,2026-06-29 15:57:27.501547,0.9758,0.9758,1,1.0
854,4515.0,IN,2026-06-29 15:57:29.517665,0.4515,0.4515,0,0.0
665,5380.0,IN,2026-06-29 15:57:31.539494,0.538,0.538,0,0.0
836,2764.0,US,2026-06-29 15:57:33.563909,0.2764,0.2764,0,0.0
436,7201.0,US,2026-06-29 15:57:35.584529,0.7201,0.7201,1,1.0
696,3221.0,IN,2026-06-29 15:57:37.603604,0.3221,0.3221,0,0.0
740,8750.0,UK,2026-06-29 15:57:39.729801,0.875,0.875,1,1.0
838,4611.0,UK,2026-06-29 15:57:41.752602,0.4611,0.4611,0,0.0
389,1432.0,IN,2026-06-29 15:57:43.774825,0.1432,0.1432,0,0.0
532,901.0,US,2026-06-29 15:57:45.790956,0.0901,0.0901,0,0.0
752,3602.0,IN,2026-06-29 15:57:47.809333,0.3602,0.3602,0,0.0
128,1739.0,US,2026-06-29 15:57:49.828364,0.1739,0.1739,0,0.0
690,2704.0,US,2026-06-29 15:57:51.846627,0.2704,0.2704,0,0.0
290,7718.0,IN,2026-06-29 15:57:53.874433,0.7718,0.7718,1,1.0
284,6303.0,US,2026-06-29 15:57:55.891979,0.6303,0.6303,0,0.0
655,1258.0,US,2026-06-29 15:57:57.909858,0.1258,0.1258,0,0.0
802,2452.0,UK,2026-06-29 15:57:59.939544,0.2452,0.2452,0,0.0
642,5969.0,US,2026-06-29 15:58:01.957331,0.5969,0.5969,0,0.0
200,3892.0,US,2026-06-29 15:58:03.975178,0.3892,0.3892,0,0.0
779,4980.0,IN,2026-06-29 15:58:05.998593,0.498,0.498,0,0.0
30,8068.0,IN,2026-06-29 15:58:08.015550,0.8068,0.8068,1,1.0
876,9111.0,UK,2026-06-29 15:58:10.039558,0.9111,0.9111,1,1.0
556,3563.0,IN,2026-06-29 15:58:12.063575,0.3563,0.3563,0,0.0
234,128.0,US,2026-06-29 15:58:14.098812,0.0128,0.0128,0,0.0
583,1580.0,US,2026-06-29 15:58:16.128169,0.158,0.158,0,0.0
648,4751.0,IN,2026-06-29 15:58:18.160270,0.4751,0.4751,0,0.0
591,6846.0,US,2026-06-29 15:58:20.177177,0.6846,0.6846,0,0.0
958,7783.0,IN,2026-06-29 15:58:22.198379,0.7783,0.7783,1,1.0
759,6822.0,US,2026-06-29 15:58:24.230263,0.6822,0.6822,0,0.0
649,9310.0,UK,2026-06-29 15:58:26.258804,0.931,0.931,1,1.0
824,9565.0,UK,2026-06-29 15:58:28.284671,0.9565,0.9565,1,1.0
84,412.0,US,2026-06-29 15:58:30.320159,0.0412,0.0412,0,0.0
792,1607.0,US,2026-06-29 15:58:32.344600,0.1607,0.1607,0,0.0
922,1622.0,IN,2026-06-29 15:58:34.366780,0.1622,0.1622,0,0.0
220,6354.0,UK,2026-06-29 15:58:36.389189,0.6354,0.6354,0,0.0
291,1755.0,IN,2026-06-29 15:58:38.411149,0.1755,0.1755,0,0.0
950,5050.0,US,2026-06-29 15:58:40.430304,0.505,0.505,0,0.0
879,2184.0,UK,2026-06-29 15:58:42.449873,0.2184,0.2184,0,0.0
725,4412.0,US,2026-06-29 15:58:44.482355,0.4412,0.4412,0,0.0
246,3787.0,IN,2026-06-29 15:58:46.498455,0.3787,0.3787,0,0.0
806,4083.0,US,2026-06-29 15:58:48.518908,0.4083,0.4083,0,0.0
620,4770.0,IN,2026-06-29 15:58:50.536448,0.477,0.477,0,0.0
348,3924.0,UK,2026-06-29 15:58:52.556598,0.3924,0.3924,0,0.0
893,1942.0,IN,2026-06-29 15:58:54.576613,0.1942,0.1942,0,0.0
227,6638.0,UK,2026-06-29 15:58:56.595202,0.6638,0.6638,0,0.0
216,3619.0,UK,2026-06-29 15:58:58.617163,0.3619,0.3619,0,0.0
356,5335.0,IN,2026-06-29 15:59:00.634118,0.5335,0.5335,0,0.0
89,91.0,IN,2026-06-29 15:59:02.659835,0.0091,0.0091,0,0.0
981,6803.0,IN,2026-06-29 15:59:04.679758,0.6803,0.6803,0,0.0
